"","action","work_area","organization","project","date","site_id","sampling_bout","survey","hakai_id","field_staff","gather_lat","gather_long","vessel","samples","quality_level","comments","quality_log"
"556",NA,"CALVERT","HAKAI","MARINEGEO",2018-08-20,"MCMULLIN_SOUTH_INTERIOR5",5,"MCMULLIN_SOUTH","2018-08-20_MCMULLIN_SOUTH_INTERIOR5_5","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"557",NA,"CALVERT","HAKAI","MARINEGEO",2018-08-20,"MCMULLIN_SOUTH_INTERIOR6",6,"MCMULLIN_SOUTH","2018-08-20_MCMULLIN_SOUTH_INTERIOR6_6","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"558",NA,"CALVERT","HAKAI","MARINEGEO",2018-08-20,"TRIQUET_NORTH_INTERIOR4",4,"TRIQUET_NORTH","2018-08-20_TRIQUET_NORTH_INTERIOR4_4","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"559",NA,"CALVERT","HAKAI","MARINEGEO",2018-08-20,"TRIQUET_NORTH_INTERIOR5",5,"TRIQUET_NORTH","2018-08-20_TRIQUET_NORTH_INTERIOR5_5","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"560",NA,"CALVERT","HAKAI","MARINEGEO",2018-08-20,"TRIQUET_NORTH_INTERIOR6",6,"TRIQUET_NORTH","2018-08-20_TRIQUET_NORTH_INTERIOR6_6","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"561",NA,"CALVERT","HAKAI","MARINEGEO",2018-11-21,"PRUTH_BAY_EDGE1",1,"PRUTH_BAY","2018-11-21_PRUTH_BAY_EDGE1_1","kyle",NA,NA,NA,NA,"Raw",NA,NA
"562",NA,"CALVERT","HAKAI","MARINEGEO",2018-11-21,"PRUTH_BAY_EDGE2",2,"PRUTH_BAY","2018-11-21_PRUTH_BAY_EDGE2_2","kyle",NA,NA,NA,NA,"Raw",NA,NA
"563",NA,"CALVERT","HAKAI","MARINEGEO",2018-11-21,"PRUTH_BAY_EDGE3",3,"PRUTH_BAY","2018-11-21_PRUTH_BAY_EDGE3_3","kyle",NA,NA,NA,NA,"Raw",NA,NA
"564",NA,"CALVERT","HAKAI","MARINEGEO",2018-11-21,"PRUTH_BAY_INTERIOR4",4,"PRUTH_BAY","2018-11-21_PRUTH_BAY_INTERIOR4_4","kyle",NA,NA,NA,NA,"Raw",NA,NA
"565",NA,"CALVERT","HAKAI","MARINEGEO",2018-11-21,"PRUTH_BAY_INTERIOR5",5,"PRUTH_BAY","2018-11-21_PRUTH_BAY_INTERIOR5_5","kyle",NA,NA,NA,NA,"Raw",NA,NA
"566",NA,"CALVERT","HAKAI","MARINEGEO",2018-11-21,"PRUTH_BAY_INTERIOR6",6,"PRUTH_BAY","2018-11-21_PRUTH_BAY_INTERIOR6_6","kyle",NA,NA,NA,NA,"Raw",NA,NA
"567",NA,"CALVERT","HAKAI","MARINEGEO",2018-11-22,"CHOKED_PASS_EDGE1",1,"CHOKED_PASS","2018-11-22_CHOKED_PASS_EDGE1_1","kyle",NA,NA,NA,NA,"Raw",NA,NA
"568",NA,"CALVERT","HAKAI","MARINEGEO",2018-11-22,"CHOKED_PASS_EDGE2",2,"CHOKED_PASS","2018-11-22_CHOKED_PASS_EDGE2_2","kyle",NA,NA,NA,NA,"Raw",NA,NA
"569",NA,"CALVERT","HAKAI","MARINEGEO",2018-11-22,"CHOKED_PASS_EDGE3",3,"CHOKED_PASS","2018-11-22_CHOKED_PASS_EDGE3_3","kyle",NA,NA,NA,NA,"Raw",NA,NA
"570",NA,"CALVERT","HAKAI","MARINEGEO",2018-11-22,"CHOKED_PASS_EDGE7",7,"CHOKED_PASS","2018-11-22_CHOKED_PASS_EDGE7_7","kyle",NA,NA,NA,NA,"Raw",NA,NA
"571",NA,"CALVERT","HAKAI","MARINEGEO",2018-11-22,"CHOKED_PASS_INTERIOR4",4,"CHOKED_PASS","2018-11-22_CHOKED_PASS_INTERIOR4_4","kyle",NA,NA,NA,NA,"Raw",NA,NA
"572",NA,"CALVERT","HAKAI","MARINEGEO",2018-11-22,"CHOKED_PASS_INTERIOR5",5,"CHOKED_PASS","2018-11-22_CHOKED_PASS_INTERIOR5_5","kyle",NA,NA,NA,NA,"Raw",NA,NA
"573",NA,"CALVERT","HAKAI","MARINEGEO",2018-11-22,"CHOKED_PASS_INTERIOR6",6,"CHOKED_PASS","2018-11-22_CHOKED_PASS_INTERIOR6_6","kyle",NA,NA,NA,NA,"Raw",NA,NA
"574",NA,"CALVERT","HAKAI","MARINEGEO",2019-02-12,"CHOKED_PASS_EDGE1",1,"CHOKED_PASS","2019-02-12_CHOKED_PASS_EDGE1_1","kyle",NA,NA,NA,NA,"Raw",NA,NA
"575",NA,"CALVERT","HAKAI","MARINEGEO",2019-02-12,"CHOKED_PASS_EDGE2",2,"CHOKED_PASS","2019-02-12_CHOKED_PASS_EDGE2_2","kyle",NA,NA,NA,NA,"Raw",NA,NA
"576",NA,"CALVERT","HAKAI","MARINEGEO",2019-02-12,"CHOKED_PASS_EDGE3",3,"CHOKED_PASS","2019-02-12_CHOKED_PASS_EDGE3_3","kyle",NA,NA,NA,NA,"Raw",NA,NA
"577",NA,"CALVERT","HAKAI","MARINEGEO",2019-02-12,"CHOKED_PASS_EDGE7",7,"CHOKED_PASS","2019-02-12_CHOKED_PASS_EDGE7_7","kyle",NA,NA,NA,NA,"Raw",NA,NA
"578",NA,"CALVERT","HAKAI","MARINEGEO",2019-02-12,"CHOKED_PASS_INTERIOR4",4,"CHOKED_PASS","2019-02-12_CHOKED_PASS_INTERIOR4_4","kyle",NA,NA,NA,NA,"Raw",NA,NA
"579",NA,"CALVERT","HAKAI","MARINEGEO",2019-02-12,"CHOKED_PASS_INTERIOR5",5,"CHOKED_PASS","2019-02-12_CHOKED_PASS_INTERIOR5_5","kyle",NA,NA,NA,NA,"Raw",NA,NA
"580",NA,"CALVERT","HAKAI","MARINEGEO",2019-02-12,"CHOKED_PASS_INTERIOR6",6,"CHOKED_PASS","2019-02-12_CHOKED_PASS_INTERIOR6_6","kyle",NA,NA,NA,NA,"Raw",NA,NA
"581",NA,"CALVERT","HAKAI","MARINEGEO",2019-02-12,"PRUTH_BAY_EDGE1",1,"PRUTH_BAY","2019-02-12_PRUTH_BAY_EDGE1_1","kyle,zach",NA,NA,NA,NA,"Raw",NA,NA
"582",NA,"CALVERT","HAKAI","MARINEGEO",2019-02-12,"PRUTH_BAY_EDGE2",2,"PRUTH_BAY","2019-02-12_PRUTH_BAY_EDGE2_2","kyle,zach",NA,NA,NA,NA,"Raw",NA,NA
"583",NA,"CALVERT","HAKAI","MARINEGEO",2019-02-12,"PRUTH_BAY_EDGE3",3,"PRUTH_BAY","2019-02-12_PRUTH_BAY_EDGE3_3","kyle,zach",NA,NA,NA,NA,"Raw",NA,NA
"584",NA,"CALVERT","HAKAI","MARINEGEO",2019-02-12,"PRUTH_BAY_INTERIOR4",4,"PRUTH_BAY","2019-02-12_PRUTH_BAY_INTERIOR4_4","kyle,zach",NA,NA,NA,NA,"Raw",NA,NA
"585",NA,"CALVERT","HAKAI","MARINEGEO",2019-02-12,"PRUTH_BAY_INTERIOR5",5,"PRUTH_BAY","2019-02-12_PRUTH_BAY_INTERIOR5_5","kyle,zach",NA,NA,NA,NA,"Raw",NA,NA
"586",NA,"CALVERT","HAKAI","MARINEGEO",2019-02-12,"PRUTH_BAY_INTERIOR6",6,"PRUTH_BAY","2019-02-12_PRUTH_BAY_INTERIOR6_6","kyle,zach",NA,NA,NA,NA,"Raw",NA,NA
"587",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-05,"PRUTH_BAY_EDGE1",1,"PRUTH_BAY","2019-08-05_PRUTH_BAY_EDGE1_1",NA,NA,NA,NA,NA,"Raw",NA,NA
"588",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-05,"PRUTH_BAY_EDGE1",1,"PRUTH_BAY","2019-08-05_PRUTH_BAY_EDGE1_1","angeleen.olson,carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"589",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-05,"PRUTH_BAY_EDGE2",2,"PRUTH_BAY","2019-08-05_PRUTH_BAY_EDGE2_2","carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"590",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-05,"PRUTH_BAY_EDGE3",3,"PRUTH_BAY","2019-08-05_PRUTH_BAY_EDGE3_3","carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"591",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-05,"PRUTH_BAY_INTERIOR4",4,"PRUTH_BAY","2019-08-05_PRUTH_BAY_INTERIOR4_4","carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"592",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-05,"PRUTH_BAY_INTERIOR5",5,"PRUTH_BAY","2019-08-05_PRUTH_BAY_INTERIOR5_5","carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"593",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-05,"PRUTH_BAY_INTERIOR6",6,"PRUTH_BAY","2019-08-05_PRUTH_BAY_INTERIOR6_6","carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"594",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-06,"CHOKED_PASS_EDGE1",1,"CHOKED_PASS","2019-08-06_CHOKED_PASS_EDGE1_1","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"595",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-06,"CHOKED_PASS_EDGE2",2,"CHOKED_PASS","2019-08-06_CHOKED_PASS_EDGE2_2","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"596",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-06,"CHOKED_PASS_EDGE3",3,"CHOKED_PASS","2019-08-06_CHOKED_PASS_EDGE3_3","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"597",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-06,"CHOKED_PASS_EDGE7",7,"CHOKED_PASS","2019-08-06_CHOKED_PASS_EDGE7_7","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"598",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-06,"CHOKED_PASS_INTERIOR4",4,"CHOKED_PASS","2019-08-06_CHOKED_PASS_INTERIOR4_4","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"599",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-06,"CHOKED_PASS_INTERIOR5",5,"CHOKED_PASS","2019-08-06_CHOKED_PASS_INTERIOR5_5","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"600",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-06,"CHOKED_PASS_INTERIOR6",6,"CHOKED_PASS","2019-08-06_CHOKED_PASS_INTERIOR6_6","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"601",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-08,"MCMULLIN_NORTH_EDGE1",1,"MCMULLIN_NORTH","2019-08-08_MCMULLIN_NORTH_EDGE1_1","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"602",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-08,"MCMULLIN_NORTH_EDGE2",2,"MCMULLIN_NORTH","2019-08-08_MCMULLIN_NORTH_EDGE2_2","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"603",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-08,"MCMULLIN_NORTH_EDGE3",3,"MCMULLIN_NORTH","2019-08-08_MCMULLIN_NORTH_EDGE3_3","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"604",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-08,"MCMULLIN_NORTH_INTERIOR4",4,"MCMULLIN_NORTH","2019-08-08_MCMULLIN_NORTH_INTERIOR4_4","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"605",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-08,"MCMULLIN_NORTH_INTERIOR5",5,"MCMULLIN_NORTH","2019-08-08_MCMULLIN_NORTH_INTERIOR5_5","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"606",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-08,"MCMULLIN_NORTH_INTERIOR6",6,"MCMULLIN_NORTH","2019-08-08_MCMULLIN_NORTH_INTERIOR6_6","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"607",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-10,"TRIQUET_BAY_EDGE1",1,"TRIQUET_BAY","2019-08-10_TRIQUET_BAY_EDGE1_1","krystal",NA,NA,NA,NA,"Raw",NA,NA
"608",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-10,"TRIQUET_BAY_EDGE2",2,"TRIQUET_BAY","2019-08-10_TRIQUET_BAY_EDGE2_2","krystal",NA,NA,NA,NA,"Raw",NA,NA
"609",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-10,"TRIQUET_BAY_EDGE3",3,"TRIQUET_BAY","2019-08-10_TRIQUET_BAY_EDGE3_3","krystal",NA,NA,NA,NA,"Raw",NA,NA
"610",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-10,"TRIQUET_BAY_INTERIOR4",4,"TRIQUET_BAY","2019-08-10_TRIQUET_BAY_INTERIOR4_4","krystal",NA,NA,NA,NA,"Raw",NA,NA
"611",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-10,"TRIQUET_BAY_INTERIOR5",5,"TRIQUET_BAY","2019-08-10_TRIQUET_BAY_INTERIOR5_5","krystal",NA,NA,NA,NA,"Raw",NA,NA
"612",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-10,"TRIQUET_BAY_INTERIOR6",6,"TRIQUET_BAY","2019-08-10_TRIQUET_BAY_INTERIOR6_6","krystal",NA,NA,NA,NA,"Raw",NA,NA
"613",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-14,"GOOSE_SOUTHWEST_EDGE1",1,"GOOSE_SOUTHWEST","2019-08-14_GOOSE_SOUTHWEST_EDGE1_1","angeleen,carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"614",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-14,"GOOSE_SOUTHWEST_EDGE2",2,"GOOSE_SOUTHWEST","2019-08-14_GOOSE_SOUTHWEST_EDGE2_2","angeleen,carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"615",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-14,"GOOSE_SOUTHWEST_EDGE3",3,"GOOSE_SOUTHWEST","2019-08-14_GOOSE_SOUTHWEST_EDGE3_3","angeleen,carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"616",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-14,"GOOSE_SOUTHWEST_INTERIOR4",4,"GOOSE_SOUTHWEST","2019-08-14_GOOSE_SOUTHWEST_INTERIOR4_4","angeleen,carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"617",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-14,"GOOSE_SOUTHWEST_INTERIOR5",5,"GOOSE_SOUTHWEST","2019-08-14_GOOSE_SOUTHWEST_INTERIOR5_5","angeleen,carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"618",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-14,"GOOSE_SOUTHWEST_INTERIOR6",6,"GOOSE_SOUTHWEST","2019-08-14_GOOSE_SOUTHWEST_INTERIOR6_6","angeleen,carolyn,krystal",NA,NA,NA,NA,"Raw",NA,NA
"619",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-16,"KOEYE_ESTUARY_EDGE1",1,"KOEYE_ESTUARY","2019-08-16_KOEYE_ESTUARY_EDGE1_1","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"620",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-16,"KOEYE_ESTUARY_EDGE2",2,"KOEYE_ESTUARY","2019-08-16_KOEYE_ESTUARY_EDGE2_2","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"621",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-16,"KOEYE_ESTUARY_EDGE3",3,"KOEYE_ESTUARY","2019-08-16_KOEYE_ESTUARY_EDGE3_3","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"622",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-16,"KOEYE_ESTUARY_INTERIOR4",4,"KOEYE_ESTUARY","2019-08-16_KOEYE_ESTUARY_INTERIOR4_4","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"623",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-16,"KOEYE_ESTUARY_INTERIOR5",5,"KOEYE_ESTUARY","2019-08-16_KOEYE_ESTUARY_INTERIOR5_5","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"624",NA,"CALVERT","HAKAI","MARINEGEO",2019-08-16,"KOEYE_ESTUARY_INTERIOR6",6,"KOEYE_ESTUARY","2019-08-16_KOEYE_ESTUARY_INTERIOR6_6","angeleen",NA,NA,NA,NA,"Raw",NA,NA
"625",NA,"CALVERT","HAKAI","MARINEGEO",2020-07-30,"CHOKED_PASS_EDGE1",1,"CHOKED_PASS","2020-07-30_CHOKED_PASS_EDGE1_1","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"626",NA,"CALVERT","HAKAI","MARINEGEO",2020-07-30,"CHOKED_PASS_EDGE2",2,"CHOKED_PASS","2020-07-30_CHOKED_PASS_EDGE2_2","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"627",NA,"CALVERT","HAKAI","MARINEGEO",2020-07-30,"CHOKED_PASS_EDGE3",3,"CHOKED_PASS","2020-07-30_CHOKED_PASS_EDGE3_3","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"628",NA,"CALVERT","HAKAI","MARINEGEO",2020-07-30,"CHOKED_PASS_EDGE7",7,"CHOKED_PASS","2020-07-30_CHOKED_PASS_EDGE7_7","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"629",NA,"CALVERT","HAKAI","MARINEGEO",2020-07-30,"CHOKED_PASS_INTERIOR4",4,"CHOKED_PASS","2020-07-30_CHOKED_PASS_INTERIOR4_4","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"630",NA,"CALVERT","HAKAI","MARINEGEO",2020-07-30,"CHOKED_PASS_INTERIOR5",5,"CHOKED_PASS","2020-07-30_CHOKED_PASS_INTERIOR5_5","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"631",NA,"CALVERT","HAKAI","MARINEGEO",2020-07-30,"CHOKED_PASS_INTERIOR6",6,"CHOKED_PASS","2020-07-30_CHOKED_PASS_INTERIOR6_6","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"632",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-07,"PRUTH_BAY_EDGE1",1,"PRUTH_BAY","2020-08-07_PRUTH_BAY_EDGE1_1","carolyn,gillian",NA,NA,NA,NA,"Raw",NA,NA
"633",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-07,"PRUTH_BAY_EDGE2",2,"PRUTH_BAY","2020-08-07_PRUTH_BAY_EDGE2_2","carolyn,gillian",NA,NA,NA,NA,"Raw",NA,NA
"634",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-07,"PRUTH_BAY_EDGE3",3,"PRUTH_BAY","2020-08-07_PRUTH_BAY_EDGE3_3","carolyn,gillian",NA,NA,NA,NA,"Raw",NA,NA
"635",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-07,"PRUTH_BAY_INTERIOR4",4,"PRUTH_BAY","2020-08-07_PRUTH_BAY_INTERIOR4_4","carolyn,gillian",NA,NA,NA,NA,"Raw",NA,NA
"636",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-07,"PRUTH_BAY_INTERIOR5",5,"PRUTH_BAY","2020-08-07_PRUTH_BAY_INTERIOR5_5","carolyn,gillian",NA,NA,NA,NA,"Raw",NA,NA
"637",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-07,"PRUTH_BAY_INTERIOR6",6,"PRUTH_BAY","2020-08-07_PRUTH_BAY_INTERIOR6_6","carolyn,gillian",NA,NA,NA,NA,"Raw",NA,NA
"638",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-09,"TRIQUET_BAY_EDGE1",1,"TRIQUET_BAY","2020-08-09_TRIQUET_BAY_EDGE1_1","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"639",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-09,"TRIQUET_BAY_EDGE2",2,"TRIQUET_BAY","2020-08-09_TRIQUET_BAY_EDGE2_2","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"640",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-09,"TRIQUET_BAY_EDGE3",3,"TRIQUET_BAY","2020-08-09_TRIQUET_BAY_EDGE3_3","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"641",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-09,"TRIQUET_BAY_INTERIOR4",4,"TRIQUET_BAY","2020-08-09_TRIQUET_BAY_INTERIOR4_4","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"642",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-09,"TRIQUET_BAY_INTERIOR5",5,"TRIQUET_BAY","2020-08-09_TRIQUET_BAY_INTERIOR5_5","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"643",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-09,"TRIQUET_BAY_INTERIOR6",6,"TRIQUET_BAY","2020-08-09_TRIQUET_BAY_INTERIOR6_6","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"644",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-11,"GOOSE_SOUTHWEST_EDGE1",1,"GOOSE_SOUTHWEST","2020-08-11_GOOSE_SOUTHWEST_EDGE1_1","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"645",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-11,"GOOSE_SOUTHWEST_EDGE2",2,"GOOSE_SOUTHWEST","2020-08-11_GOOSE_SOUTHWEST_EDGE2_2","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"646",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-11,"GOOSE_SOUTHWEST_EDGE3",3,"GOOSE_SOUTHWEST","2020-08-11_GOOSE_SOUTHWEST_EDGE3_3","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"647",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-11,"GOOSE_SOUTHWEST_INTERIOR4",4,"GOOSE_SOUTHWEST","2020-08-11_GOOSE_SOUTHWEST_INTERIOR4_4","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"648",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-11,"GOOSE_SOUTHWEST_INTERIOR5",5,"GOOSE_SOUTHWEST","2020-08-11_GOOSE_SOUTHWEST_INTERIOR5_5","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"649",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-11,"GOOSE_SOUTHWEST_INTERIOR6",6,"GOOSE_SOUTHWEST","2020-08-11_GOOSE_SOUTHWEST_INTERIOR6_6","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"650",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-12,"MCMULLIN_NORTH_EDGE1",1,"MCMULLIN_NORTH","2020-08-12_MCMULLIN_NORTH_EDGE1_1","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"651",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-12,"MCMULLIN_NORTH_EDGE2",2,"MCMULLIN_NORTH","2020-08-12_MCMULLIN_NORTH_EDGE2_2","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"652",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-12,"MCMULLIN_NORTH_EDGE3",3,"MCMULLIN_NORTH","2020-08-12_MCMULLIN_NORTH_EDGE3_3","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"653",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-12,"MCMULLIN_NORTH_INTERIOR4",4,"MCMULLIN_NORTH","2020-08-12_MCMULLIN_NORTH_INTERIOR4_4","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"654",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-12,"MCMULLIN_NORTH_INTERIOR5",5,"MCMULLIN_NORTH","2020-08-12_MCMULLIN_NORTH_INTERIOR5_5","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"655",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-12,"MCMULLIN_NORTH_INTERIOR6",6,"MCMULLIN_NORTH","2020-08-12_MCMULLIN_NORTH_INTERIOR6_6","angeleen,carolyn",NA,NA,NA,NA,"Raw",NA,NA
"656",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-14,"KOEYE_ESTUARY_EDGE1",1,"KOEYE_ESTUARY","2020-08-14_KOEYE_ESTUARY_EDGE1_1","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"657",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-14,"KOEYE_ESTUARY_EDGE2",2,"KOEYE_ESTUARY","2020-08-14_KOEYE_ESTUARY_EDGE2_2","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"658",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-14,"KOEYE_ESTUARY_EDGE3",3,"KOEYE_ESTUARY","2020-08-14_KOEYE_ESTUARY_EDGE3_3","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"659",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-14,"KOEYE_ESTUARY_INTERIOR4",4,"KOEYE_ESTUARY","2020-08-14_KOEYE_ESTUARY_INTERIOR4_4","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"660",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-14,"KOEYE_ESTUARY_INTERIOR5",5,"KOEYE_ESTUARY","2020-08-14_KOEYE_ESTUARY_INTERIOR5_5","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
"661",NA,"CALVERT","HAKAI","MARINEGEO",2020-08-14,"KOEYE_ESTUARY_INTERIOR6",6,"KOEYE_ESTUARY","2020-08-14_KOEYE_ESTUARY_INTERIOR6_6","gillian,krystal",NA,NA,NA,NA,"Raw",NA,NA
